vgs	-I(Vds)
Step Information: Vds=600m  (Run: 1/41)
1.400000000000001e+000	9.029096e-004
1.420000000000001e+000	9.220788e-004
1.440000000000001e+000	9.412030e-004
1.460000000000001e+000	9.602805e-004
1.480000000000001e+000	9.793097e-004
1.500000000000001e+000	9.982887e-004
1.520000000000001e+000	1.017217e-003
1.540000000000001e+000	1.036092e-003
1.560000000000001e+000	1.054913e-003
1.580000000000001e+000	1.073679e-003
1.600000000000001e+000	1.092390e-003
1.620000000000001e+000	1.111043e-003
1.640000000000001e+000	1.129638e-003
1.660000000000001e+000	1.148174e-003
1.680000000000001e+000	1.166651e-003
1.700000000000001e+000	1.185068e-003
1.720000000000001e+000	1.203423e-003
1.740000000000001e+000	1.221718e-003
1.760000000000001e+000	1.239950e-003
1.780000000000001e+000	1.258119e-003
1.800000000000000e+000	1.276226e-003
Step Information: Vds=1.8  (Run: 41/41)
0.000000000000000e+000	1.599173e-009
2.000000000000000e-002	2.944488e-009
4.000000000000000e-002	5.405857e-009
6.000000000000000e-002	9.885089e-009
8.000000000000000e-002	1.797964e-008
1.000000000000000e-001	3.247601e-008
1.200000000000000e-001	5.814092e-008
1.400000000000000e-001	1.029346e-007
1.600000000000000e-001	1.797734e-007
1.800000000000000e-001	3.089372e-007
2.000000000000000e-001	5.211550e-007
2.200000000000000e-001	8.613258e-007
2.400000000000000e-001	1.392755e-006
2.600000000000000e-001	2.201555e-006
2.800000000000000e-001	3.400233e-006
3.000000000000000e-001	5.128421e-006
3.200000000000000e-001	7.547936e-006
3.400000000000000e-001	1.083014e-005
3.600000000000000e-001	1.513653e-005
3.800000000000001e-001	2.059710e-005
4.000000000000001e-001	2.729323e-005
4.200000000000001e-001	3.525009e-005
4.400000000000001e-001	4.443989e-005
4.600000000000001e-001	5.479335e-005
4.800000000000002e-001	6.621465e-005
5.000000000000001e-001	7.859576e-005
5.200000000000001e-001	9.182759e-005
5.400000000000002e-001	1.058073e-004
5.600000000000002e-001	1.204422e-004
5.800000000000002e-001	1.356509e-004
6.000000000000002e-001	1.513636e-004
6.200000000000002e-001	1.675202e-004
6.400000000000002e-001	1.840699e-004
6.600000000000003e-001	2.009688e-004
6.800000000000003e-001	2.181795e-004
7.000000000000003e-001	2.356694e-004
7.200000000000003e-001	2.534098e-004
7.400000000000003e-001	2.713756e-004
7.600000000000003e-001	2.895443e-004
7.800000000000004e-001	3.078956e-004
8.000000000000004e-001	3.264114e-004
8.200000000000004e-001	3.450750e-004
8.400000000000004e-001	3.638711e-004
8.600000000000004e-001	3.827858e-004
8.800000000000005e-001	4.018061e-004
9.000000000000005e-001	4.209203e-004
9.200000000000005e-001	4.401171e-004
9.400000000000005e-001	4.593863e-004
9.600000000000005e-001	4.787184e-004
9.800000000000005e-001	4.981045e-004
1.000000000000000e+000	5.175364e-004
1.020000000000001e+000	5.370064e-004
1.040000000000001e+000	5.565071e-004
1.060000000000001e+000	5.760319e-004
1.080000000000001e+000	5.955746e-004
1.100000000000001e+000	6.151292e-004
1.120000000000001e+000	6.346903e-004
1.140000000000001e+000	6.542528e-004
1.160000000000001e+000	6.738118e-004
1.180000000000001e+000	6.933628e-004
1.200000000000001e+000	7.129018e-004
1.220000000000001e+000	7.324247e-004
1.240000000000001e+000	7.519278e-004
1.260000000000001e+000	7.714078e-004
1.280000000000001e+000	7.908614e-004
1.300000000000001e+000	8.102856e-004
1.320000000000001e+000	8.296776e-004
1.340000000000001e+000	8.490349e-004
1.360000000000001e+000	8.683548e-004
1.380000000000001e+000	8.876352e-004
1.400000000000001e+000	9.068738e-004
1.420000000000001e+000	9.260688e-004
1.440000000000001e+000	9.452183e-004
1.460000000000001e+000	9.643203e-004
1.480000000000001e+000	9.833735e-004
1.500000000000001e+000	1.002376e-003
1.520000000000001e+000	1.021327e-003
1.540000000000001e+000	1.040225e-003
1.560000000000001e+000	1.059068e-003
1.580000000000001e+000	1.077856e-003
1.600000000000001e+000	1.096588e-003
1.620000000000001e+000	1.115262e-003
1.640000000000001e+000	1.133878e-003
1.660000000000001e+000	1.152434e-003
1.680000000000001e+000	1.170931e-003
1.700000000000001e+000	1.189366e-003
1.720000000000001e+000	1.207741e-003
1.740000000000001e+000	1.226054e-003
1.760000000000001e+000	1.244304e-003
1.780000000000001e+000	1.262492e-003
1.800000000000000e+000	1.280616e-003
